payroll_employment_fte,payroll_employment_contract,payroll_employment_weeklyHours,id,address_siteState,work_site,work_startDate,work_tenureYears,work_isManager,work_yearsOfService,internal_status,active,fullName,displayName,work_department,eeo_ethnicity,employee_jobLevelId,personal_age,personal_birthDate,personal_nationality,home_legalGender,personal_pronouns,about_superpowers,about_hobbies,home_numberofkids,work_title,about_foodPreferences,internal_probationEndDate,internal_terminationReason,internal_terminationDate,internal_terminationType,humanReadable_payroll_timeSinceLastSalaryChange,timeOffRequest_type,timeOffBalance_totalTaken,peopleanalytics_teamsizeriskindicator,peopleanalytics_numwithsametitleriskindicator,peopleanalytics_yearswithrecentsalaryriskindicator,peopleanalytics_yearswithcurrenttitleriskindicator,peopleanalytics_kidsriskindicator,peopleanalytics_timeofffrequencyriskindicator,peopleanalytics_tenurerankriskindicator,peopleanalytics_ismanagerriskindicator,peopleanalytics_numofdirectreportsriskindicator,peopleanalytics_teamrecentturnoverriskindicator,peopleanalytics_ageriskindicator,peopleanalytics_recentmanagerchangeriskindicator,peopleanalytics_managertenureriskindicator,peopleanalytics_lowriskcounter,peopleanalytics_someriskcounter,peopleanalytics_atriskcounter,payroll_salary_monthlyPayment,payroll_salary_yearlyPayment,financial_bankName,payroll_salary_payFrequency,employeeNumber,Bonus_amount_value,variable_Bonus_amount,Commission_amount_value,executiveBonus_amount_value,lunchVouchers_amount_value,cycleToWork_amount_value,childcareVouchers_amount_value,deduction_seasonTicketLoans_amount,deduction_companyCar_amount,work_manager
1.0,Full-Time,38.99916149899155,3283846820312122368,West Bengal,Kolkata,2015-02-02,10,True,14,Active,True,Richard Kilmister,Richard Kilmister,Finance & Admin,White,L5,35,1989-07-25,Canada,Female,She/Her,"coffee, fitness, cooking","chess,theatre,film",2.0,Finance Manager,Vegetarian,2015-08-03,Unknown,,,0.0,Paid Leave,31.0,10.0,10.0,10.0,10.0,100.0,50.0,10.0,10.0,10.0,100.0,10.0,50.0,50.0,8.0,3.0,2.0,60500,726000,HSBC,monthly,EMP16,60500.0,72600.0,29040.0,43560.0,1200.0,0.0,4000.0,0.0,0.0,Oswald Cobblepot
1.0,Full-Time,39.399753890459124,3283846822417662976,Haryana,Gurgaon,2015-01-03,10,True,16,Active,True,Shawn Cate,Shawn Cate,Platform,White,L5,40,1984-03-16,UK,Male,He/Him,"travelling, chess, sports entertainment","football,craft beer",2.0,Senior Backend Developer,Any,2015-07-04,Unknown,,,0.0,Paid Leave,28.0,100.0,10.0,10.0,10.0,100.0,10.0,10.0,10.0,100.0,100.0,10.0,100.0,100.0,7.0,0.0,6.0,64500,774000,HSBC,monthly,EMP9698,64500.0,77400.0,30960.0,46440.0,1200.0,0.0,4000.0,0.0,3000.0,Damian Wayne
1.0,Full-Time,42.17448981316126,3283846824783250432,Karnataka,Bengaluru,2015-03-06,10,True,13,Active,True,Laura Gardiner,Laura Gardiner,Management,White,L6,37,1987-12-21,UK,Female,She/Her,"craft beer, chess","sailing,crossfit",0.0,Project Manager,Any,2015-09-04,Unknown,,,0.0,Sick Leave,45.0,10.0,10.0,10.0,10.0,10.0,100.0,10.0,10.0,10.0,100.0,10.0,10.0,10.0,11.0,0.0,2.0,61000,732000,HSBC,monthly,EMP5162,61000.0,73200.0,29280.0,43920.0,1200.0,0.0,0.0,0.0,0.0,Bruce Wayne
1.0,Full-Time,31.985253525725955,3286584808511111680,Karnataka,Bengaluru,2024-02-12,1,False,9,Active,True,sumit sumitt,sumit sumitt,Platform,Asian,L1,31,1993-09-06,Canada,Female,She/Her,"theatres and movies, travelling",,0.0,Junior Backend Developer,Any,2024-08-12,Unknown,,,1.0,Paid Leave,28.0,100.0,100.0,50.0,50.0,10.0,10.0,100.0,50.0,100.0,100.0,50.0,100.0,100.0,2.0,4.0,7.0,27000,324000,Standard Chartered,monthly,EMP5066,27000.0,32400.0,0.0,0.0,1200.0,600.0,0.0,1000.0,0.0,Damian Wayne
1.0,Full-Time,33.41077161050426,3287863936115802112,Haryana,Gurgaon,2024-02-12,1,False,8,Active,True,sumit sumittt,sumit sumittt,UI/UX,African American,L2,29,1995-08-10,USA,Female,She/Her,"theatres and movies, travelling",,0.0,Frontend Developer,Any,2024-08-12,Unknown,,,1.0,Paid Leave,29.0,100.0,50.0,50.0,50.0,10.0,10.0,100.0,50.0,100.0,100.0,100.0,100.0,100.0,2.0,4.0,7.0,27500,330000,Standard Chartered,monthly,EMP248,27500.0,33000.0,0.0,0.0,1200.0,0.0,0.0,1000.0,3000.0,Tim Drake
1.0,Full-Time,35.32658023303906,3287864387607461888,West Bengal,Kolkata,2024-02-13,1,True,7,Active,True,aquera test,aquera test,Platform,White,L6,31,1993-09-10,UK,Female,She/Her,"travelling, chess, sports entertainment",,0.0,Platform Director,Any,2024-08-13,Unknown,,,1.0,Paid Leave,33.0,100.0,10.0,50.0,50.0,10.0,50.0,100.0,10.0,100.0,100.0,50.0,100.0,100.0,3.0,4.0,6.0,35500,426000,Standard Chartered,monthly,EMP2410,35500.0,42600.0,17040.0,25560.0,1200.0,0.0,0.0,0.0,3000.0,Connor Hawke
1.0,Full-Time,31.305605626701325,3287871858333974528,West Bengal,Kolkata,2024-01-12,1,False,6,Active,True,aqueraa testa,aqueraa testa,Platform,Hispanic,L1,28,1996-10-07,Mexico,Male,He/Him,"football, blogging",,0.0,Junior Backend Developer,Any,2024-07-12,Unknown,,,1.0,Paid Leave,27.0,100.0,100.0,50.0,50.0,10.0,10.0,100.0,50.0,100.0,100.0,100.0,100.0,100.0,2.0,3.0,8.0,21000,252000,Standard Chartered,monthly,EMP5180,21000.0,25200.0,0.0,0.0,1200.0,0.0,0.0,0.0,3000.0,Roy Harper
1.0,Full-Time,31.360941787934777,3287876294145998848,West Bengal,Kolkata,2024-01-12,1,False,7,Active,True,aquerab testb,aquerab testb,Platform,White,L1,29,1995-11-08,Canada,Female,She/Her,"fitness, coffee, football",,1.0,Junior Backend Developer,Any,2024-07-12,Unknown,,,1.0,Maternity Leave,198.0,100.0,100.0,50.0,50.0,50.0,50.0,100.0,50.0,100.0,100.0,100.0,100.0,100.0,0.0,5.0,8.0,23000,276000,Standard Chartered,monthly,EMP8203,23000.0,27600.0,0.0,0.0,1200.0,0.0,2000.0,1000.0,3000.0,Damian Wayne
1.0,Full-Time,34.86183765766151,3287876623843459072,Haryana,Gurgaon,2024-01-12,1,False,7,Active,True,aquerac testc,aquerac testc,Marketing,White,L1,31,1993-07-29,USA,Male,He/Him,"travelling, chess, sports entertainment",,0.0,Social Media Coordinator,Any,2024-07-12,Unknown,,,1.0,Unpaid Leave,39.0,50.0,50.0,50.0,50.0,10.0,50.0,100.0,50.0,50.0,100.0,50.0,50.0,50.0,1.0,10.0,2.0,23000,276000,Standard Chartered,monthly,EMP2059,23000.0,22080.0,5520.0,0.0,1200.0,0.0,0.0,0.0,0.0,Harvey Dent
1.0,Full-Time,32.235306515958506,3287880923315437568,West Bengal,Kolkata,2024-01-12,1,True,10,Active,True,aquerad testd,aquerad testd,Platform,White,L5,31,1993-08-28,Canada,Female,She/Her,"theatres and movies, travelling",,1.0,Senior Backend Developer,Any,2024-07-12,Unknown,,,1.0,Maternity Leave,192.0,100.0,10.0,50.0,50.0,50.0,50.0,100.0,10.0,100.0,100.0,50.0,100.0,100.0,2.0,5.0,6.0,39000,468000,Standard Chartered,monthly,EMP3392,39000.0,46800.0,18720.0,28080.0,1200.0,0.0,2000.0,1000.0,0.0,Roy Harper
1.0,Full-Time,33.41384622260697,3287998310224232960,West Bengal,Kolkata,2024-01-12,1,False,8,Active,True,aquera testing test,aquera test,IT,White,L1,29,1995-02-23,UK,Male,He/Him,"fitness, coffee, football",,0.0,IT Support,Any,2024-07-12,Unknown,,,1.0,Paid Leave,34.0,50.0,100.0,50.0,50.0,10.0,50.0,100.0,50.0,50.0,100.0,100.0,50.0,50.0,1.0,8.0,4.0,25000,300000,Standard Chartered,monthly,EMP2426,25000.0,30000.0,0.0,0.0,1200.0,0.0,0.0,1000.0,0.0,Hal Jordan
1.0,Full-Time,35.77200146334422,3289371287914283520,Haryana,Gurgaon,2023-08-17,1,False,7,Active,True,Griffin Jones,Griffin Jones,IT,White,L1,31,1993-10-01,USA,Male,He/Him,"travelling, chess, sports entertainment",,0.0,IT Support,Any,2024-02-15,Unknown,,,1.0,Sick Leave,43.0,50.0,100.0,50.0,50.0,10.0,100.0,100.0,50.0,50.0,100.0,50.0,50.0,50.0,1.0,8.0,4.0,23000,276000,Standard Chartered,monthly,EMP645,23000.0,27600.0,0.0,0.0,1200.0,0.0,0.0,0.0,3000.0,Guy Gardner
1.0,Full-Time,30.988089765148924,3289372812887720448,Karnataka,Bengaluru,2023-08-17,1,True,10,Active,True,Griffin Jones,Griffin Jones,UI/UX,White,L4,32,1992-06-28,Canada,Female,She/Her,"craft beer, blogging",,2.0,Senior Frontend Developer,Any,2024-02-15,Unknown,,,1.0,Paid Leave,35.0,100.0,10.0,50.0,50.0,100.0,50.0,100.0,10.0,100.0,100.0,50.0,100.0,100.0,2.0,4.0,7.0,36500,438000,Standard Chartered,monthly,EMP8469,36500.0,43800.0,0.0,0.0,1200.0,0.0,4000.0,0.0,0.0,Jason Todd
1.0,Full-Time,31.835677755734856,3289373004626134016,Haryana,Gurgaon,2023-08-17,1,False,9,Active,True,Griffin Jones,Griffin Jones,Marketing,White,L1,33,1991-08-21,Canada,Male,He/Him,"theatres and movies, travelling",,2.0,Social Media Coordinator,Any,2024-02-15,Unknown,,,1.0,Sick Leave,45.0,50.0,50.0,50.0,50.0,100.0,100.0,100.0,50.0,50.0,100.0,10.0,50.0,50.0,1.0,8.0,4.0,27000,324000,Standard Chartered,monthly,EMP3651,27000.0,25920.0,6480.0,0.0,1200.0,0.0,4000.0,1000.0,0.0,Pamela Isley
1.0,Full-Time,34.02353005432847,3290758569749643776,Karnataka,Bengaluru,2024-01-12,1,False,8,Active,True,aquera test,aquera test,Finance & Admin,White,L1,31,1993-12-29,USA,Male,He/Him,"coffee, fitness, cooking",,0.0,Accounts Associate,Vegetarian,2024-07-12,Unknown,,,1.0,Paid Leave,33.0,10.0,50.0,50.0,50.0,10.0,50.0,100.0,50.0,10.0,100.0,50.0,50.0,50.0,3.0,8.0,2.0,25000,300000,Standard Chartered,monthly,EMP9529,25000.0,30000.0,0.0,0.0,1200.0,0.0,0.0,1000.0,0.0,Victor Fries
1.0,Full-Time,30.75463881881302,3290775229911007744,West Bengal,Kolkata,2024-02-12,1,False,6,Active,True,Joy Blackburn,Joy Blackburn,UI/UX,White,L1,28,1996-06-22,UK,Female,She/Her,"football, blogging",,1.0,Junior UX Designer,Any,2024-08-12,Unknown,,,1.0,Unpaid Leave,37.0,100.0,100.0,50.0,50.0,50.0,50.0,100.0,50.0,100.0,100.0,100.0,100.0,100.0,0.0,5.0,8.0,21000,252000,Standard Chartered,monthly,EMP3716,21000.0,25200.0,0.0,0.0,1200.0,0.0,2000.0,1000.0,0.0,Barabara Gordon
1.0,Full-Time,37.76508608583943,3290776083435094528,Karnataka,Bengaluru,2015-01-28,10,True,11,Active,True,Griffin Tyler,Griffin Tyler,UI/UX,White,L7,35,1989-03-21,UK,Male,He/Him,"travelling, chess, sports entertainment",,0.0,Head of Design,Any,2015-07-29,Unknown,,,0.0,Paid Leave,33.0,100.0,10.0,10.0,10.0,10.0,50.0,10.0,10.0,100.0,100.0,10.0,100.0,100.0,7.0,1.0,5.0,59500,714000,HSBC,monthly,EMP9851,59500.0,71400.0,28560.0,42840.0,1200.0,0.0,0.0,1000.0,0.0,Jason Todd
1.0,Full-Time,39.15629716446395,3290801555720110592,Karnataka,Bengaluru,2014-11-11,10,True,17,Active,True,William sumitt,William sumitt,Sales,White,L6,40,1984-11-06,Canada,Female,She/Her,"fitness, coffee, football",,0.0,Senior Sales Manager,Any,2015-05-12,Unknown,,,0.0,Sick Leave,44.0,50.0,10.0,10.0,10.0,10.0,100.0,10.0,10.0,50.0,100.0,10.0,10.0,10.0,9.0,2.0,2.0,69000,828000,HSBC,monthly,EMP4235,69000.0,82800.0,33120.0,49680.0,1200.0,600.0,0.0,1000.0,0.0,Harvey Bullock
1.0,Full-Time,31.330078330465515,3290878630502072832,Karnataka,Bengaluru,2023-08-17,1,False,2,Active,True,Manoj test Aquera,Manoj test Aquera,Customer Service,White,L1,24,2000-07-10,USA,Non-Binary,They/Them,"coffee, fitness, cooking",,0.0,Customer Service Associate,Vegetarian,2024-02-15,Unknown,,,1.0,Paid Leave,27.0,50.0,50.0,50.0,50.0,10.0,10.0,100.0,50.0,50.0,100.0,100.0,10.0,10.0,4.0,6.0,3.0,13000,156000,Standard Chartered,monthly,EMP8673,13000.0,15600.0,0.0,0.0,1200.0,0.0,0.0,0.0,0.0,Zatanna Zatara
1.0,Full-Time,33.03116702697351,3290880948534510080,Karnataka,Bengaluru,2023-08-17,1,False,3,Active,True,Manoj Aquera,Manoj Aquera,IT,Asian,L2,26,1998-11-17,Canada,Female,She/Her,"coffee, fitness, cooking",,1.0,System Administrator,Vegan,2024-02-15,Unknown,,,1.0,Paid Leave,35.0,50.0,50.0,50.0,50.0,50.0,50.0,100.0,50.0,50.0,100.0,100.0,50.0,50.0,0.0,10.0,3.0,17500,210000,Standard Chartered,monthly,EMP5711,17500.0,21000.0,0.0,0.0,1200.0,600.0,2000.0,1000.0,0.0,Guy Gardner
1.0,Full-Time,33.29726835241126,3290890717320184320,Karnataka,Bengaluru,2023-08-17,1,False,9,Active,True,"Manoj,. Aquera","Manoj,. Aquera",Platform,American Indian,L3,33,1991-03-25,USA,Female,She/Her,"craft beer, blogging",,2.0,Backend Developer,Any,2024-02-15,Unknown,,,1.0,Paid Leave,29.0,100.0,50.0,50.0,50.0,100.0,10.0,100.0,50.0,100.0,100.0,10.0,100.0,100.0,2.0,4.0,7.0,32000,384000,Standard Chartered,monthly,EMP6225,32000.0,38400.0,0.0,0.0,1200.0,0.0,4000.0,0.0,3000.0,Damian Wayne
1.0,Full-Time,34.760815081251955,3290906560808616448,Karnataka,Bengaluru,2024-01-01,1,False,5,Active,True,Aquera Users Test,Aquera Users Test,Machine Learning,White,L3,26,1998-04-13,USA,Female,She/Her,"theatres and movies, travelling","being with my kids,biking",0.0,Data Analyst,Any,2024-07-01,Unknown,,,1.0,Sick Leave,45.0,50.0,50.0,50.0,50.0,10.0,100.0,100.0,50.0,50.0,100.0,100.0,10.0,10.0,3.0,6.0,4.0,24000,288000,Standard Chartered,monthly,EMP1668,24000.0,28800.0,0.0,0.0,1200.0,0.0,0.0,1000.0,0.0,Stephanie Brown
1.0,Full-Time,31.334670812572536,3291458383139308032,Karnataka,Bengaluru,2024-07-17,0,False,1,Active,True,Aquera Test Manager,Aquera Test Manager,UI/UX,White,L2,25,2000-01-05,Canada,Male,He/Him,"craft beer, blogging",,1.0,Frontend Developer,Any,2025-01-15,Unknown,,,0.0,Paid Leave,31.0,100.0,50.0,10.0,10.0,50.0,50.0,100.0,50.0,100.0,100.0,100.0,100.0,100.0,2.0,4.0,7.0,12000,144000,Standard Chartered,monthly,EMP9738,12000.0,14400.0,0.0,0.0,1200.0,0.0,2000.0,1000.0,0.0,Richard Grayson
1.0,Full-Time,34.00485083722302,3291488197241995776,Karnataka,Bengaluru,2024-01-01,1,False,6,Active,True,sri ram,sri ram,Customer Service,African American,L1,27,1997-02-28,USA,Female,She/Her,"coffee, fitness, cooking",,1.0,Customer Service Associate,Vegetarian,2024-07-01,Unknown,,,1.0,Sick Leave,46.0,50.0,50.0,50.0,50.0,50.0,100.0,100.0,50.0,50.0,100.0,100.0,10.0,10.0,2.0,7.0,4.0,21000,252000,Standard Chartered,monthly,EMP2657,21000.0,25200.0,0.0,0.0,1200.0,600.0,2000.0,0.0,0.0,Zatanna Zatara
1.0,Full-Time,32.37274208759789,3291491089508205056,Karnataka,Bengaluru,2024-01-01,1,False,4,Active,True,sri ram,sri ram,Machine Learning,White,L1,25,1999-03-03,UK,Male,He/Him,"football, blogging",,1.0,ML Intern,Any,2024-07-01,Unknown,,,1.0,Sick Leave,49.0,50.0,50.0,50.0,50.0,50.0,100.0,100.0,50.0,50.0,100.0,100.0,10.0,10.0,2.0,7.0,4.0,17000,204000,Standard Chartered,monthly,EMP3006,17000.0,20400.0,0.0,0.0,1200.0,600.0,2000.0,0.0,0.0,Cassandra Cain
1.0,Full-Time,33.3208849405884,3291515646948409856,Karnataka,Bengaluru,2024-01-01,1,False,10,Active,True,sri ram,sri ram,Sales,Hispanic,L1,34,1990-07-04,Mexico,Non-Binary,They/Them,"football, blogging",,2.0,Sales Associate,Vegetarian,2024-07-01,Unknown,,,1.0,Maternity Leave,180.0,50.0,50.0,50.0,50.0,100.0,50.0,100.0,50.0,50.0,100.0,10.0,10.0,10.0,3.0,7.0,3.0,29000,348000,Standard Chartered,monthly,EMP2479,29000.0,27840.0,6960.0,0.0,1200.0,0.0,4000.0,1000.0,0.0,Jim Gordon
0.5,Part-Time,20.0,3291563083259970048,West Bengal,Kolkata,2023-08-17,1,False,4,Active,True,Aquera Test Manager,Aquera Test Manager,Sales,African American,L1,26,1998-07-03,USA,Male,He/Him,"travelling, chess, sports entertainment",,1.0,Sales Associate,Vegetarian,2024-02-15,Unknown,,,1.0,Paid Leave,27.0,50.0,50.0,50.0,50.0,50.0,10.0,100.0,50.0,50.0,100.0,100.0,10.0,10.0,3.0,7.0,3.0,17000,204000,Standard Chartered,bi-weekly,EMP2342,17000.0,0.0,0.0,0.0,1200.0,0.0,0.0,0.0,0.0,Arnold Flass
1.0,Full-Time,41.86867086440253,3291563277649183232,Karnataka,Bengaluru,2023-01-01,2,False,11,Active,True,sri ram,sri ram,Platform,White,L1,35,1989-01-23,UK,Male,He/Him,"coffee, fitness, cooking",,2.0,Junior Backend Developer,Any,2023-07-02,Unknown,,,0.0,Paid Leave,36.0,100.0,100.0,10.0,10.0,100.0,50.0,50.0,50.0,100.0,100.0,10.0,100.0,100.0,3.0,3.0,7.0,32500,390000,ICICI,monthly,EMP6247,32500.0,39000.0,0.0,0.0,1200.0,0.0,4000.0,1000.0,0.0,Damian Wayne
1.0,Full-Time,34.284904054908544,3291569315198796288,West Bengal,Kolkata,2024-01-01,1,False,9,Active,True,Aquera Users Test,Aquera Users Test,Marketing,White,L1,31,1993-12-18,USA,Male,He/Him,"coffee, fitness, cooking",,0.0,Social Media Coordinator,Any,2024-07-01,Unknown,,,1.0,Paid Leave,34.0,50.0,50.0,50.0,50.0,10.0,50.0,100.0,50.0,50.0,100.0,50.0,50.0,50.0,1.0,10.0,2.0,27000,324000,Standard Chartered,monthly,EMP5463,27000.0,25920.0,6480.0,0.0,1200.0,0.0,0.0,0.0,3000.0,Harvey Dent
1.0,Full-Time,34.46149137079503,3291573178798703616,Karnataka,Bengaluru,2023-08-17,1,False,4,Active,True,Aquera Test Manager,Aquera Test Manager,Machine Learning,White,L1,26,1998-11-27,USA,Male,He/Him,"coffee, fitness, cooking",,1.0,ML Intern,Any,2024-02-15,Unknown,,,1.0,Paid Leave,31.0,50.0,50.0,50.0,50.0,50.0,50.0,100.0,50.0,50.0,100.0,100.0,10.0,10.0,2.0,8.0,3.0,17000,204000,Standard Chartered,monthly,EMP1510,17000.0,20400.0,0.0,0.0,1200.0,600.0,2000.0,0.0,0.0,Cassandra Cain
1.0,Full-Time,34.0979054480276,3291573260931564544,Karnataka,Bengaluru,2023-11-17,1,False,7,Active,True,AqueraTest User,AqueraTest User,UI/UX,White,L1,30,1994-06-30,USA,Male,He/Him,"theatres and movies, travelling",,0.0,Junior UX Designer,Any,2024-05-17,Unknown,,,1.0,Paid Leave,27.0,100.0,100.0,50.0,50.0,10.0,10.0,100.0,50.0,100.0,100.0,50.0,100.0,100.0,2.0,4.0,7.0,23000,276000,Standard Chartered,monthly,EMP6229,23000.0,27600.0,0.0,0.0,1200.0,0.0,0.0,1000.0,3000.0,Barabara Gordon
1.0,Full-Time,44.92652172497074,3291573703623574528,Karnataka,Bengaluru,2023-01-01,2,False,3,Active,True,sri ram,sri ram,UI/UX,White,L2,27,1997-09-08,Canada,Male,He/Him,"coffee, fitness, cooking",,1.0,Frontend Developer,Vegetarian,2023-07-02,Unknown,,,2.0,Paid Leave,28.0,100.0,50.0,100.0,100.0,50.0,10.0,50.0,50.0,100.0,100.0,100.0,100.0,100.0,1.0,4.0,8.0,19000,228000,ICICI,monthly,EMP4672,19000.0,22800.0,0.0,0.0,1200.0,600.0,2000.0,0.0,0.0,Jason Todd
1.0,Full-Time,34.34295274671656,3291577935911191552,Karnataka,Bengaluru,2023-08-17,1,False,8,Active,True,Joy Darby,Joy Darby,UI/UX,White,L2,32,1992-04-14,UK,Male,He/Him,"theatres and movies, travelling",,1.0,Frontend Developer,Any,2024-02-15,Unknown,,,1.0,Paid Leave,28.0,100.0,50.0,50.0,50.0,50.0,10.0,100.0,50.0,100.0,100.0,50.0,100.0,100.0,1.0,6.0,6.0,27500,330000,Standard Chartered,monthly,EMP7720,27500.0,33000.0,0.0,0.0,1200.0,0.0,2000.0,1000.0,0.0,Jason Todd
1.0,Full-Time,32.05244307709391,3291586856113669120,Karnataka,Bengaluru,2024-01-01,1,False,9,Active,True,Maya Adatia,Maya Adatia,UI/UX,White,L3,32,1992-02-21,Canada,Female,She/Her,"theatres and movies, travelling",,0.0,UX Designer,Any,2024-07-01,Unknown,,,1.0,Sick Leave,43.0,100.0,100.0,50.0,50.0,10.0,100.0,100.0,50.0,100.0,100.0,50.0,100.0,100.0,1.0,4.0,8.0,32000,384000,Standard Chartered,monthly,EMP7860,32000.0,38400.0,0.0,0.0,1200.0,0.0,0.0,0.0,3000.0,Richard Grayson
1.0,Full-Time,33.00851322238416,3291596735863849984,Karnataka,Bengaluru,2023-08-17,1,False,7,Active,True,Aquera Test Manager,Aquera Test Manager,IT,White,L1,28,1996-12-26,USA,Female,She/Her,"football, blogging",,0.0,IT Support,Any,2024-02-15,Unknown,,,1.0,Paid Leave,27.0,50.0,100.0,50.0,50.0,10.0,10.0,100.0,50.0,50.0,100.0,100.0,50.0,50.0,2.0,7.0,4.0,23000,276000,Standard Chartered,monthly,EMP5000,23000.0,27600.0,0.0,0.0,1200.0,600.0,0.0,1000.0,0.0,Jon Stewart
1.0,Full-Time,31.734671869596493,3291596820127417344,Karnataka,Bengaluru,2023-11-17,1,False,7,Active,True,AqueraTest User,AqueraTest User,Platform,White,L1,29,1995-10-04,USA,Male,He/Him,"coffee, fitness, cooking",,0.0,Junior Backend Developer,Any,2024-05-17,Unknown,,,1.0,Sick Leave,49.0,100.0,100.0,50.0,50.0,10.0,100.0,100.0,50.0,100.0,100.0,100.0,100.0,100.0,1.0,3.0,9.0,23000,276000,Standard Chartered,monthly,EMP8757,23000.0,27600.0,0.0,0.0,1200.0,0.0,0.0,1000.0,3000.0,Duke Thomas
1.0,Full-Time,40.916153917787064,3291597319190873088,Karnataka,Bengaluru,2023-01-01,2,True,10,Active,True,sri ram,sri ram,Management,White,L4,32,1992-06-03,Canada,Non-Binary,They/Them,"football, blogging",,0.0,Operations Manager,Any,2023-07-02,Unknown,,,2.0,Paid Leave,35.0,10.0,10.0,100.0,100.0,10.0,50.0,50.0,10.0,10.0,100.0,50.0,10.0,10.0,7.0,3.0,3.0,38000,456000,ICICI,monthly,EMP273,38000.0,36480.0,9120.0,0.0,1200.0,0.0,0.0,0.0,0.0,Bruce Wayne
1.0,Full-Time,33.50363263919485,3291606727610335232,West Bengal,Kolkata,2023-08-17,1,False,6,Active,True,Aquera Test Manager,Aquera Test Manager,Platform,White,L2,30,1994-01-22,UK,Male,He/Him,"sports entertainment, cooking, blogging",,0.0,Platform Engineer,Any,2024-02-15,Unknown,,,1.0,Paid Leave,35.0,100.0,50.0,50.0,50.0,10.0,50.0,100.0,50.0,100.0,100.0,50.0,100.0,100.0,1.0,6.0,6.0,23500,282000,Standard Chartered,monthly,EMP2429,23500.0,28200.0,0.0,0.0,1200.0,0.0,0.0,1000.0,3000.0,Roy Harper
1.0,Full-Time,31.58852123209649,3291606816655409152,Karnataka,Bengaluru,2023-11-17,1,False,3,Active,True,AqueraTest User,AqueraTest User,Platform,American Indian,L1,26,1998-12-23,USA,Male,He/Him,"travelling, chess, sports entertainment",,1.0,Junior Backend Developer,Any,2024-05-17,Unknown,,,1.0,Sick Leave,46.0,100.0,100.0,50.0,50.0,50.0,100.0,100.0,50.0,100.0,100.0,100.0,100.0,100.0,0.0,4.0,9.0,15000,180000,Standard Chartered,monthly,EMP4074,15000.0,18000.0,0.0,0.0,1200.0,0.0,2000.0,1000.0,3000.0,Connor Hawke
1.0,Full-Time,39.30310051369794,3291607274329473024,West Bengal,Kolkata,2023-01-01,2,False,7,Active,True,sri ram,sri ram,Platform,African American,L1,28,1996-08-17,USA,Female,She/Her,"travelling, chess, sports entertainment",,2.0,Junior Backend Developer,Any,2023-07-02,Unknown,,,1.0,Unpaid Leave,36.0,100.0,100.0,50.0,50.0,100.0,50.0,50.0,50.0,100.0,100.0,100.0,100.0,100.0,0.0,5.0,8.0,24500,294000,ICICI,monthly,EMP3331,24500.0,29400.0,0.0,0.0,1200.0,0.0,4000.0,0.0,3000.0,Connor Hawke
1.0,Full-Time,32.03004364022984,3291620283953184768,Karnataka,Bengaluru,2023-08-17,1,False,3,Active,True,Aquera Test Manager,Aquera Test Manager,Sales,African American,L1,24,2000-09-01,USA,Male,He/Him,"football, blogging",,0.0,Sales Associate,Any,2024-02-15,Unknown,,,1.0,Bereavement Leave,44.0,50.0,50.0,50.0,50.0,10.0,100.0,100.0,50.0,50.0,100.0,100.0,10.0,10.0,3.0,6.0,4.0,15000,180000,Standard Chartered,monthly,EMP6175,15000.0,14400.0,3600.0,0.0,1200.0,600.0,0.0,0.0,0.0,Jim Gordon
1.0,Full-Time,35.886240143576096,3291620368938172416,Karnataka,Bengaluru,2023-11-17,1,False,10,Active,True,AqueraTest User,AqueraTest User,Platform,White,L2,31,1993-04-11,Canada,Male,He/Him,"coffee, fitness, cooking",,1.0,Platform Engineer,Any,2024-05-17,Unknown,,,1.0,Paid Leave,27.0,100.0,50.0,50.0,50.0,50.0,10.0,100.0,50.0,100.0,100.0,50.0,100.0,100.0,1.0,6.0,6.0,31500,378000,Standard Chartered,monthly,EMP9896,31500.0,37800.0,0.0,0.0,1200.0,600.0,2000.0,1000.0,0.0,Duke Thomas
1.0,Full-Time,37.75578389539988,3291620810397057024,Karnataka,Bengaluru,2023-01-01,2,False,7,Active,True,sri ram,sri ram,Customer Service,White,L2,30,1994-09-12,Canada,Male,He/Him,"coffee, fitness, cooking",,2.0,Support Specialist,Any,2023-07-02,Unknown,,,2.0,Sick Leave,46.0,50.0,10.0,100.0,100.0,100.0,100.0,50.0,50.0,50.0,100.0,50.0,10.0,10.0,3.0,5.0,5.0,27000,324000,ICICI,monthly,EMP2292,27000.0,32400.0,0.0,0.0,1200.0,600.0,4000.0,1000.0,0.0,Jason Blood
1.0,Full-Time,31.200660725355196,3291623008195575808,Haryana,Gurgaon,2024-01-12,1,False,8,Active,True,aquera test,aquera test,UI/UX,White,L1,29,1995-08-27,Canada,Female,She/Her,"coffee, fitness, cooking",,1.0,Junior UX Designer,Any,2024-07-12,Unknown,,,1.0,Sick Leave,44.0,100.0,100.0,50.0,50.0,50.0,100.0,100.0,50.0,100.0,100.0,100.0,100.0,100.0,0.0,4.0,9.0,25000,300000,Standard Chartered,monthly,EMP6582,25000.0,30000.0,0.0,0.0,1200.0,0.0,2000.0,1000.0,3000.0,Jason Todd
